,movie_id,year,rating,running_time,country,age_limit,genre,director,netflix,wavve,tving,disney,watcha,coupang,naver
5942,62574,2015,0.0,12,한국,전체관람가,다큐멘터리,전민혁,0,0,0,0,0,0,0
5943,62575,2016,0.0,102,말레이시아,15세이상관람가,스릴러,데인 세이드,0,1,1,0,1,0,1
5944,62578,2017,0.0,155,인도,청소년관람불가,액션,라울 돌라키아,0,0,0,0,0,0,0
5945,62579,2016,0.0,118,인도,미정,드라마,카란 조하르,0,0,0,0,0,0,0
5946,62580,2017,0.0,164,인도,미정,드라마,산제이 릴라 반살리,0,0,0,0,0,0,0
5947,62581,2015,42.86,158,인도,미정,드라마,산제이 릴라 반살리,0,0,0,0,0,0,0
5948,62582,2017,0.0,147,인도,미정,멜로/로맨스,디네쉬 비잔,0,0,0,0,0,0,0
5949,62583,2015,0.0,139,인도,미정,드라마,임티아즈 알리,0,0,0,0,0,0,0
5950,62584,2015,0.0,158,인도,15세이상관람가,코미디,로힛 쉐티,0,0,0,0,0,0,0
5951,62586,2015,0.0,123,인도,12세이상관람가,드라마,수지트 서카,0,0,0,0,0,0,0
5952,62587,2014,0.0,93,인도,15세이상관람가,드라마,호미 아다자니아,0,0,0,0,0,0,0
5953,62588,2016,0.0,80,필리핀,청소년관람불가,드라마,로데릭 카브리도,0,1,1,0,1,0,1
5954,62589,2014,0.0,135,프랑스,15세이상관람가,액션,세드릭 히메네즈,0,0,0,0,0,0,0
5955,62590,2015,75.0,105,일본,12세이상관람가,코미디,카와이 하야토,0,0,0,0,1,0,0
5956,62592,2015,0.0,110,미국,15세이상관람가,스릴러,웨인 블레어,0,1,0,0,0,0,0
5957,62596,2017,85.71,81,미국,청소년관람불가,드라마,더그 라이만,0,0,0,0,0,0,0
5958,62597,2015,0.0,12,한국,15세이상관람가,판타지,이인혁,0,0,0,0,0,0,0
5959,62598,2017,20.0,109,중국,15세이상관람가,액션,장립가,0,0,1,0,0,0,0
5960,62600,2016,0.0,90,캐나다,전체관람가,코미디,아론 우들리,0,0,0,0,0,0,0
5961,62602,2017,86.49,206,미국,전체관람가,다큐멘터리,프레드릭 와이즈먼,0,0,1,0,0,0,0
5962,62604,2016,59.62,88,한국,15세이상관람가,드라마,유지영,0,0,0,0,1,0,0
5963,62605,2015,0.0,14,한국,미정,스릴러,현조,0,0,0,0,0,0,0
5964,62609,2017,87.5,104,일본,청소년관람불가,미스터리,기타노 다케시,0,0,0,0,0,0,0
5965,62610,2015,0.0,79,미국,청소년관람불가,드라마,한나 피델,1,0,0,0,0,0,0
5966,62614,2017,50.0,90,미국,이탈리아,청소년관람불가,제프 바에나,0,0,1,0,1,0,0
5967,62616,2017,0.0,107,미국,청소년관람불가,드라마,마크 메이어스,0,0,0,0,0,0,0
5968,62617,2017,71.43,108,미국,15세이상관람가,드라마,제이슨 홀,0,0,1,0,1,1,0
5969,62631,2017,0.0,115,폴란드,네덜란드,에스토니아,라이너 사르넷,0,0,0,0,0,0,0
5970,62648,2017,0.0,72,중국,전체관람가,애니메이션,추일,0,1,1,0,1,0,0
5971,62649,2015,0.0,105,아랍 에미리트 연합,사우디아라비아,12세이상관람가,쿠람 H. 알라비,0,1,1,0,1,0,0
5972,62654,2016,0.0,105,미국,청소년관람불가,코미디,조쉬 고든,0,0,0,0,0,0,0
5973,62655,2017,0.0,96,미국,캐나다,청소년관람불가,피터 호윗,0,1,1,0,1,0,0
5974,62657,2017,58.49,93,미국,15세이상관람가,코미디,트리시 시에,0,0,0,0,0,0,0
5975,62658,2018,95.74,117,미국,12세이상관람가,액션,피터 램지,1,0,0,1,1,0,0
5976,62660,2017,68.63,126,일본,15세이상관람가,드라마,요시다 다이하치,0,0,0,0,1,0,0
5977,62661,2017,40.0,105,일본,12세이상관람가,코미디,하나부사 츠토무,0,1,1,0,1,0,1
5978,62662,2014,20.0,118,일본,15세이상관람가,멜로/로맨스,쿠마자와 나오토,0,1,1,0,1,0,1
5979,62663,2017,25.0,117,일본,15세이상관람가,코미디,신토쿠 코지,0,1,1,0,1,0,1
5980,62664,2017,46.67,113,일본,12세이상관람가,드라마,미키 타카히로,0,0,0,0,0,0,0
5981,62665,2017,0.0,120,일본,청소년관람불가,드라마,히로키 류이치,0,1,1,0,1,0,1
5982,62666,2018,66.99,109,일본,전체관람가,멜로/로맨스,타케우치 히데키,0,1,1,0,1,0,1
5983,62676,2016,0.0,11,한국,전체관람가,드라마,오진주,0,0,0,0,1,0,0
5984,62677,2018,73.64,89,미국,전체관람가,코미디,스콧 모지어,0,1,0,0,0,0,0
5985,62678,2016,62.5,98,미국,독일,영국,톰 티크베어,1,0,0,0,1,0,1
5986,62680,2018,88.89,84,미국,미정,코미디,아론 호바스,0,0,0,0,0,0,0
5987,62681,2018,73.61,110,미국,12세이상관람가,액션,게리 로스,1,0,0,0,0,1,0
5988,62682,2018,50.0,123,미국,15세이상관람가,코미디,벤 팰콘,0,0,0,0,0,1,0
5989,62683,2017,0.0,84,영국,캐나다,이탈리아,크레이그 굿윌,0,1,1,0,1,0,0
5990,62684,2018,86.09,110,한국,15세이상관람가,다큐멘터리,김지영,1,0,0,0,0,0,0
5991,62685,2017,80.26,134,미국,15세이상관람가,드라마,스콧 쿠퍼,0,0,0,0,1,0,0
5992,62690,2016,0.0,90,영국,15세이상관람가,코미디,마르코 매킬락소,0,1,0,0,1,0,0
5993,62691,2016,0.0,96,미국,청소년관람불가,코미디,레슬리 스몰,1,0,0,0,0,0,0
5994,62692,2017,0.0,105,핀란드,청소년관람불가,액션,제시 하자,0,1,0,0,1,0,0
5995,62694,2017,68.75,93,일본,15세이상관람가,드라마,도미나가 마사노리,0,1,1,0,1,0,1
5996,62696,2014,100.0,62,일본,12세이상관람가,애니메이션,이마니시 타카시,0,1,1,0,1,0,0
5997,62697,2015,100.0,58,일본,12세이상관람가,액션,야스히코 요시카즈,0,1,1,0,1,0,0
5998,62698,2016,92.31,68,일본,12세이상관람가,SF,이마니시 타카시,0,1,1,0,1,0,0
5999,62699,2016,100.0,68,일본,12세이상관람가,애니메이션,야스히코 요시카즈,0,1,1,0,1,0,0
6000,62700,2018,22.22,109,미국,전체관람가,어드벤처(모험),에바 두버네이,0,0,0,1,0,0,0
6001,62717,2017,88.24,100,한국,12세이상관람가,드라마,차성덕,0,1,1,0,1,0,1
6002,62723,2014,0.0,93,스페인,미정,다큐멘터리,알렉스 드 라 이글레시아,0,0,0,0,0,0,0
6003,62733,2017,44.44,86,한국,청소년관람불가,드라마,정민규,0,1,0,0,0,0,0
6004,62734,2018,51.61,111,한국,12세이상관람가,드라마,백재호,0,0,0,0,0,0,0
6005,62735,2015,100.0,159,인도,미정,드라마,카비르 칸,0,0,0,0,0,0,0
6006,62737,2018,59.65,140,미국,15세이상관람가,드라마,크리스찬 거드게스트,1,1,1,0,1,0,1
6007,62739,2018,0.0,110,러시아,15세이상관람가,액션,알렉산더 보그슬랍스키,0,1,1,0,1,0,0
6008,62744,2012,0.0,13,일본,미정,애니메이션,유아사 마사아키,0,0,0,0,0,0,0
6009,62749,2014,96.67,22,미국,전체관람가,어드벤처(모험),스티브 퍼셀,0,0,0,1,0,0,0
6010,62757,2014,0.0,94,미국,15세이상관람가,스릴러,아즈말 자히르 아마드,0,0,0,0,0,0,0
6011,62758,2017,0.0,11,한국,미정,다큐멘터리,이솜이,0,0,0,0,0,0,0
6012,62760,2017,100.0,215,일본,미정,다큐멘터리,하라 카즈오,0,0,0,0,0,0,0
6013,62762,2018,0.0,92,한국,미정,다큐멘터리,안용우,0,0,0,0,0,0,0
6014,62763,2018,83.33,68,한국,전체관람가,다큐멘터리,이마리오,0,0,0,0,0,0,0
6015,62765,2017,60.0,81,한국,12세이상관람가,다큐멘터리,김상규,0,0,1,0,0,0,0
6016,62767,2017,91.67,73,한국,전체관람가,다큐멘터리,라야,0,0,0,0,0,0,0
6017,62768,2018,100.0,90,한국,12세이상관람가,다큐멘터리,박주환,0,0,0,0,0,0,0
6018,62769,2018,0.0,35,한국,미정,다큐멘터리,엄희찬,0,0,0,0,0,0,0
6019,62770,2017,0.0,20,한국,미정,다큐멘터리,신나리,0,0,0,0,0,0,0
6020,62771,2017,0.0,20,한국,미정,다큐멘터리,조용기,0,0,0,0,0,0,0
6021,62772,2018,0.0,29,한국,15세이상관람가,다큐멘터리,권아람,0,0,0,0,0,0,0
6022,62773,2017,0.0,21,한국,미정,다큐멘터리,고승환,0,0,0,0,0,0,0
6023,62774,2017,0.0,8,한국,미정,다큐멘터리,유재인,0,0,0,0,0,0,0
6024,62775,2018,0.0,45,한국,미정,다큐멘터리,정현정,0,0,0,0,0,0,0
6025,62776,2017,0.0,31,한국,미정,다큐멘터리,김태영,0,0,0,0,0,0,0
6026,62777,2017,0.0,15,한국,미정,다큐멘터리,김샛별,0,0,0,0,0,0,0
6027,62778,2018,0.0,37,한국,미정,다큐멘터리,김소람,0,0,0,0,0,0,0
6028,62779,2017,0.0,39,한국,미정,다큐멘터리,허건,0,0,0,0,0,0,0
6029,62780,2018,0.0,40,한국,미정,다큐멘터리,박향진,0,0,0,0,0,0,0
6030,62782,2017,0.0,40,한국,미정,다큐멘터리,리슨투더시티,0,0,0,0,0,0,0
6031,62783,2017,0.0,19,한국,미정,다큐멘터리,리슨투더시티,0,0,0,0,0,0,0
6032,62784,2017,0.0,80,한국,미정,다큐멘터리,미디어로 행동하라 in 김천/성주 제,0,0,0,0,0,0,0
6033,62786,2018,0.0,138,한국,미정,다큐멘터리,416연대 미디어위원회,0,0,0,0,0,0,0
6034,62787,2018,0.0,96,한국,전체관람가,다큐멘터리,박대원,0,1,1,0,0,0,1
6035,62788,2017,0.0,97,프랑스,전체관람가,애니메이션,데이빗 알루,0,0,0,0,0,0,0
6036,62789,2017,0.0,60,영국,전체관람가,애니메이션,스튜어트 에반스,0,0,1,0,1,0,0
6037,62790,2016,0.0,95,미국,12세이상관람가,드라마,조지 놀피,0,0,0,0,1,0,0
6038,62791,2017,90.7,113,프랑스,15세이상관람가,드라마,세드릭 클래피쉬,1,1,1,0,1,0,0
6039,62792,2017,58.93,119,일본,12세이상관람가,멜로/로맨스,신조 타케히코,0,1,0,0,0,0,0
6040,62794,2017,0.0,88,미국,15세이상관람가,액션,티모시 우드워드 주니어,0,1,1,0,0,0,1
6041,62795,2017,14.29,108,미국,15세이상관람가,드라마,닐스 아르덴 오플레브,1,0,0,0,0,0,0
6042,62796,2016,0.0,93,미국,프랑스,벨기에,안토니오 니그렛,0,0,1,0,0,0,0
6043,62802,2017,0.0,105,미국,청소년관람불가,드라마,조나단 베이커,0,1,1,0,1,0,1
6044,62803,2017,85.71,135,프랑스,브라질,청소년관람불가,마르코 더트라,0,1,1,0,1,0,0
6045,62805,2018,37.34,133,한국,15세이상관람가,액션,한준희,1,1,1,0,1,1,1
6046,62807,2018,96.14,121,일본,15세이상관람가,드라마,고레에다 히로카즈,1,0,0,0,1,0,0
6047,62808,2019,11.9,97,한국,15세이상관람가,스릴러,김성기,0,0,1,0,1,1,0
6048,62809,2017,0.0,119,독일,오스트리아,불가리아,발레스카 그리스바흐,0,0,0,0,0,0,0
6049,62812,2017,0.0,110,호주,미정,드라마,워윅 쏜톤,0,0,0,0,0,0,0
6050,62814,2017,87.5,96,미국,15세이상관람가,코미디,잭 브라프,0,0,0,0,0,1,0
6051,62815,2013,0.0,105,미국,미정,드라마,데이빗 로워리,0,0,0,0,0,0,0
6052,62817,2014,0.0,89,아일랜드,미정,드라마,제라르 배릿,0,0,0,0,0,0,0
6053,62819,2017,0.0,100,폴란드,프랑스,벨기에,로만 폴란스키,0,1,1,0,1,0,1
6054,62821,2016,66.23,107,미국,12세이상관람가,코미디,로슨 마샬 터버,1,0,0,0,1,0,0
6055,62823,2016,0.0,90,미국,독일,프랑스,테렌스 맬릭,0,0,0,0,0,0,0
6056,62824,2015,0.0,118,미국,12세이상관람가,어드벤처(모험),존 추,0,1,0,0,0,0,1
6057,62831,2017,0.0,96,미국,15세이상관람가,드라마,스티븐 콘,0,0,0,0,0,0,0
6058,62836,2013,0.0,90,스페인,미정,코미디,페드로 알모도바르,0,0,0,0,0,0,0
6059,62838,2014,0.0,115,미국,미정,다큐멘터리,스티브 제임스,0,0,0,0,0,0,0
6060,62843,2017,0.0,81,노르웨이,15세이상관람가,스릴러,칼 크리스티안 라베,0,0,0,0,0,0,0
6061,62855,2016,62.5,118,미국,15세이상관람가,드라마,게리 마샬,0,0,1,0,0,0,1
6062,62856,2016,0.0,125,일본,미정,드라마,미즈타 노부오,0,0,0,0,0,0,0
6063,62857,2017,49.49,117,미국,청소년관람불가,액션,데이비드 에이어,1,0,0,0,0,0,0
6064,62863,2016,0.0,86,미국,미정,드라마,스티븐 엘리슨,0,0,0,0,0,0,0
6065,62864,2017,0.0,100,미국,12세이상관람가,다큐멘터리,보니 코헨,0,0,1,0,0,0,0
6066,62865,2016,0.0,90,미국,미정,코미디,빈센트 마스키알,0,1,1,0,1,0,0
6067,62866,2016,0.0,117,미국,미정,다큐멘터리,케시 제이,0,0,0,0,0,0,0
6068,62867,2016,81.25,117,미국,12세이상관람가,드라마,크레이그 질레스피,0,0,0,1,0,0,0
6069,62868,2015,64.71,93,미국,청소년관람불가,코미디,크리스토퍼 B. 랜던,0,1,0,0,0,0,0
6070,62869,2014,0.0,93,미국,미정,액션,브라이언 A. 밀러,0,0,0,0,0,0,0
6071,62870,2016,0.0,92,뉴질랜드,청소년관람불가,다큐멘터리,데이비드 패리어,0,0,0,0,0,0,0
6072,62871,2016,0.0,115,미국,15세이상관람가,다큐멘터리,조 벨링거,1,0,0,0,0,0,0
6073,62872,2016,0.0,90,미국,미정,코미디,벤 플루이머,0,0,1,0,0,0,1
6074,62873,2016,0.0,116,미국,미정,다큐멘터리,알렉스 기브니,0,0,0,0,0,0,0
6075,62874,2016,0.0,115,미국,미정,드라마,안토니오 캠포스,0,0,0,0,0,0,1
6076,62882,2016,0.0,43,미국,전체관람가,다큐멘터리,그렉 맥길리브레이,0,0,0,0,0,0,0
6077,62883,2016,0.0,75,미국,미정,애니메이션,없음,0,0,0,0,0,0,0
6078,62885,2015,0.0,98,미국,미정,드라마,없음,0,0,0,0,0,0,0
6079,62890,2012,0.0,89,미국,미정,다큐멘터리,디네시 디수자,0,0,0,0,0,0,0
6080,62892,2016,0.0,128,독일,미정,드라마,없음,0,0,0,0,0,0,0
6081,62893,2012,0.0,107,미국,미정,다큐멘터리,비티,0,0,0,0,0,0,0
6082,62894,2016,0.0,84,미국,미정,다큐멘터리,없음,0,0,0,0,0,0,0
6083,62895,2017,30.0,105,미국,15세이상관람가,액션,리암 오도넬,0,1,1,0,1,0,1
6084,62896,2016,0.0,83,미국,미정,범죄,키스 메이틀랜드,0,0,0,0,0,0,0
6085,62897,2017,40.0,100,캐나다,청소년관람불가,드라마,로뱅 오베르,1,0,0,0,0,0,0
6086,62898,2017,0.0,124,미국,미정,드라마,리처드 링클레이터,0,0,0,0,0,0,0
6087,62900,2017,0.0,93,미국,15세이상관람가,다큐멘터리,에릭 넬슨,0,0,0,0,0,0,0
6088,62901,2017,66.67,108,영국,15세이상관람가,코미디,마이클 윈터바텀,0,0,1,0,0,0,0
6089,62903,2017,0.0,99,미국,캐나다,전체관람가,제이슨 티에슨,1,1,0,0,0,0,0
6090,62905,2017,16.67,80,미국,청소년관람불가,공포(호러),록산 벤자민,0,0,0,0,0,0,0
6091,62908,2017,63.64,81,미국,15세이상관람가,코미디,빌 워터슨,0,1,0,0,1,0,1
6092,62910,2016,0.0,102,미국,영국,청소년관람불가,없음,0,0,0,0,0,0,0
6093,62911,2016,0.0,106,미국,미정,다큐멘터리,없음,0,0,0,0,0,0,0
6094,62912,2015,0.0,82,미국,청소년관람불가,스릴러,스티븐 C. 밀러,0,0,0,0,0,0,0
6095,62913,2016,0.0,83,미국,미정,드라마,없음,0,0,0,0,0,0,0
6096,62915,2015,0.0,72,미국,미정,드라마,안나 로즈 홀머,0,0,0,0,0,0,0
6097,62916,2016,18.18,91,미국,청소년관람불가,드라마,저스틴 켈리,0,0,0,0,0,0,0
6098,62918,2015,0.0,82,미국,미정,드라마,없음,0,0,0,0,0,0,0
6099,62919,2015,0.0,84,미국,미정,코미디,없음,0,0,0,0,0,0,0
6100,62921,2015,0.0,90,미국,미정,다큐멘터리,젠 센코,0,0,0,0,0,0,0
6101,62922,2015,0.0,103,미국,12세이상관람가,드라마,채드 번즈,0,0,0,0,0,0,1
6102,62925,2015,73.33,100,미국,청소년관람불가,공포(호러),캐린 쿠사마,0,0,0,0,0,0,0
6103,62927,2014,0.0,70,영국,미정,다큐멘터리,없음,0,0,0,0,0,0,0
6104,62928,2014,16.67,70,일본,미정,공포(호러),없음,0,0,0,0,0,0,0
6105,62931,2014,0.0,88,미국,청소년관람불가,코미디,없음,0,1,1,0,0,0,0
6106,62933,2013,0.0,80,미국,미정,다큐멘터리,없음,0,0,0,0,0,0,0
6107,62936,2013,0.0,88,미국,미정,다큐멘터리,없음,0,0,0,0,0,0,0
6108,62938,2013,0.0,193,미국,미정,다큐멘터리,없음,0,0,0,0,0,0,0
6109,62940,2015,0.0,84,미국,미정,스릴러,없음,0,0,0,0,0,0,0
6110,62941,2013,100.0,90,일본,미정,코미디,없음,0,0,0,0,0,0,0
6111,62942,2012,0.0,62,미국,미정,코미디,돈 헤르츠펠트,0,0,0,0,0,0,0
6112,62943,2012,85.71,84,미국,미정,공포(호러),베리 레빈슨,0,0,0,0,0,0,0
6113,62944,2014,81.08,78,미국,청소년관람불가,스릴러,패트릭 브라이스,1,0,0,0,0,0,0
6114,62945,2017,83.33,79,미국,청소년관람불가,스릴러,패트릭 브라이스,1,0,0,0,0,0,0
6115,62946,2015,0.0,83,미국,청소년관람불가,코미디,패트릭 브라이스,0,0,0,0,0,0,1
6116,62947,2016,81.82,100,미국,청소년관람불가,코미디,피터 애튼시오,0,0,0,0,1,0,0
6117,62948,2014,0.0,92,미국,미정,다큐멘터리,스테파니 소크틱,0,0,0,0,0,0,0
6118,62949,2016,0.0,87,미국,12세이상관람가,드라마,리 커크,0,1,1,0,1,0,1
6119,62950,2016,0.0,103,미국,청소년관람불가,드라마,앤드류 닐,0,0,0,0,0,0,0
6120,62954,2016,0.0,90,미국,미정,드라마,J.D. 딜라드,0,0,0,0,0,0,1
6121,62956,2016,0.0,90,미국,미정,코미디,토드 솔론즈,0,0,0,0,0,0,0
6122,62957,2016,0.0,103,미국,미정,스릴러,트라비스 밀로이,0,0,0,0,0,0,0
6123,62958,2015,0.0,120,미국,미정,다큐멘터리,알렉스 기브니,0,0,0,0,0,0,0
6124,62959,2015,0.0,120,미국,12세이상관람가,드라마,알렉스 켄드릭,0,0,0,0,0,0,1
6125,62960,2013,0.0,75,미국,청소년관람불가,코미디,팀 스토리,0,0,1,0,0,0,1
6126,62962,2016,40.0,88,프랑스,15세이상관람가,드라마,장-프랑소와 리셰,0,0,0,0,1,0,0
6127,62963,2016,0.0,90,남아프리카공화국,청소년관람불가,공포(호러),알래스테어 오어,0,1,0,0,1,0,0
6128,62964,2016,0.0,84,미국,미정,코미디,없음,0,0,0,0,0,0,0
6129,62965,2017,0.0,80,미국,15세이상관람가,다큐멘터리,콜린 데이,0,0,0,0,0,0,0
6130,62966,2016,0.0,102,미국,미정,드라마,숀 브로스넌,0,0,0,0,0,0,0
6131,62967,2017,0.0,80,미국,청소년관람불가,다큐멘터리,키티 그린,1,0,0,0,0,0,0
6132,62969,2016,0.0,100,영국,15세이상관람가,드라마,리암 개빈,0,1,1,0,1,0,0
6133,62970,2014,0.0,120,중국,미정,드라마,장 이바이,0,0,0,0,0,0,0
6134,62971,2018,90.0,91,일본,12세이상관람가,액션,이가라시 타쿠야,0,0,0,0,1,0,0
6135,62973,2016,0.0,73,미국,미정,다큐멘터리,마이클 무어,0,0,0,0,0,0,0
6136,62974,2016,0.0,73,미국,러시아,미정,사미라 괴첼,0,0,0,0,0,0,0
6137,62975,2016,0.0,80,미국,15세이상관람가,다큐멘터리,찰리 시스켈,0,0,0,0,0,0,0
6138,62976,2017,0.0,77,덴마크,전체관람가,애니메이션,필립 아이슈타인 립스키,0,0,1,0,1,0,0
6139,62977,2016,0.0,91,미국,청소년관람불가,다큐멘터리,토니 스톤,0,0,0,0,0,0,0
6140,62979,2016,0.0,93,영국,15세이상관람가,다큐멘터리,조셉 마틴,0,0,0,0,0,0,0
6141,62980,2013,0.0,80,미국,스웨덴,미정,존 키스 워슨,0,0,0,0,0,0,0
6142,62981,2016,0.0,102,미국,15세이상관람가,코미디,팀 스토리,0,1,0,0,0,0,1
6143,62982,2016,0.0,84,오스트리아,청소년관람불가,드라마,스티비 크루즈-마틴,0,1,1,0,0,0,1
6144,62984,2017,0.0,95,프랑스,중국,스위스,올리비에 메스,0,0,0,0,0,0,0
6145,62986,2017,0.0,120,인도,미정,드라마,마지드 마지디,0,0,0,0,0,0,0
6146,62987,2014,0.0,79,미국,캐나다,뉴질랜드,브렌트 호지,0,0,0,0,0,0,0
6147,62988,2017,75.86,110,대만,15세이상관람가,드라마,구파도,0,0,0,0,0,0,0
6148,62989,2012,0.0,98,미국,15세이상관람가,코미디,제레미 롤,0,1,0,0,0,0,1
6149,62990,2017,0.0,108,일본,미정,코미디,니시무라 요시히로,0,0,0,0,0,0,0
6150,62993,2017,0.0,84,미국,캐나다,청소년관람불가,리처드 시어스,0,0,0,0,0,0,0
6151,62995,2017,0.0,98,미국,15세이상관람가,다큐멘터리,메리 마지오,0,0,0,0,0,0,0
6152,62996,2015,0.0,99,미국,영국,미정,존 다우어,0,0,0,0,0,0,0
6153,62997,2015,0.0,90,스페인,미정,다큐멘터리,알바로 롱고리아,0,0,0,0,0,0,0
6154,62998,2015,85.71,89,멕시코,미정,공포(호러),아이작 에즈반,0,0,0,0,0,0,0
6155,62999,2015,0.0,89,미국,미정,미스터리,제임스 D. 솔로몬,0,0,0,0,0,0,0
6156,63000,2015,57.14,109,미국,15세이상관람가,멜로/로맨스,제이크 슈레이어,0,0,0,1,0,0,0
6157,63001,2014,0.0,120,미국,미정,범죄,조 벨링거,0,0,0,0,0,0,0
6158,63002,2016,0.0,112,호주,미정,다큐멘터리,앤드류 도미닉,0,0,0,0,0,0,0
6159,63003,2015,0.0,92,미국,15세이상관람가,드라마,브렛 헤일리,0,1,0,0,0,0,1
6160,63004,2016,50.0,90,캐나다,청소년관람불가,공포(호러),스티븐 코스탄스키,0,0,0,0,0,0,0
6161,63005,2014,0.0,108,쿠바,12세이상관람가,드라마,에르네스토 다라나스,0,0,0,0,0,0,0
6162,63007,2016,0.0,112,미국,15세이상관람가,다큐멘터리,로버트 그린,0,0,0,0,1,0,0
6163,63011,2018,58.82,89,영국,전체관람가,애니메이션,닉 파크,0,1,0,0,1,0,0
6164,63012,2014,0.0,78,프랑스,미정,코미디,빠트리스 르꽁트,0,0,0,0,0,0,0
6165,63013,2014,0.0,90,캐나다,15세이상관람가,드라마,제프리 St. 줄스,0,0,0,0,0,0,0
6166,63014,2014,0.0,98,이탈리아,미정,드라마,미셀 알아이퀘,0,0,0,0,0,0,0
6167,63015,2015,0.0,83,인도,미정,드라마,하리 비스와나스,0,0,0,0,0,0,0
6168,63016,2015,0.0,123,크로아티아,세르비아,슬로베니아,달리보 마타니치,0,0,0,0,0,0,0
6169,63017,2015,0.0,102,프랑스,벨기에,튀니지,레일라 부지,0,0,0,0,0,0,0
6170,63018,2015,0.0,111,미국,전체관람가,어드벤처(모험),보아즈 야킨,0,1,0,0,0,0,1
6171,63019,2013,0.0,68,일본,미정,드라마,토다 유키히로,0,0,0,0,0,0,0
6172,63020,2012,0.0,176,인도,미정,드라마,야시 초프라,0,0,0,0,0,0,0
6173,63021,2013,0.0,107,일본,15세이상관람가,드라마,카나이 준이치,0,0,0,0,0,0,0
6174,63022,2013,0.0,117,인도,12세이상관람가,드라마,기리시 말릭,0,0,0,0,0,0,0
6175,63025,2017,0.0,107,대만,15세이상관람가,스릴러,웨이-하오 청,0,1,1,0,1,0,1
6176,63026,2013,57.14,91,프랑스,12세이상관람가,코미디,알렉산더 코페르,0,1,1,0,1,0,1
6177,63028,2013,0.0,90,독일,청소년관람불가,드라마,세바스찬 프릿취,0,0,0,0,0,0,0
6178,63029,2013,0.0,109,독일,프랑스,네덜란드,아눕 싱,0,0,0,0,0,0,0
6179,63031,2012,0.0,67,카자흐스탄,12세이상관람가,드라마,아딜칸 에르자노프,0,0,0,0,0,0,0
6180,63035,2018,0.0,117,중국,미정,드라마,오유음,0,0,0,0,0,0,0
6181,63036,2018,10.0,101,미국,청소년관람불가,코미디,카일 뉴어첵,1,0,0,0,0,0,0
6182,63039,2017,0.0,81,미국,15세이상관람가,스릴러,수닐 트리푸라네니,0,0,0,0,1,0,1
6183,63040,2018,85.71,99,일본,12세이상관람가,애니메이션,이시하라 타츠야,0,1,1,0,1,0,0
6184,63043,2018,0.0,84,한국,전체관람가,다큐멘터리,김무은,0,1,0,0,0,0,0
6185,63044,2017,25.0,93,미국,15세이상관람가,드라마,엘리어트 레스터,0,0,1,0,1,0,0
6186,63045,2018,76.54,95,미국,영국,호주,윌 글럭,0,0,0,0,1,0,0
6187,63046,2017,70.59,103,미국,청소년관람불가,스릴러,마이크 플래너건,1,0,0,0,0,0,0
6188,63047,2016,0.0,85,한국,12세이상관람가,코미디,최우제,0,1,1,0,1,0,1
6189,63050,2012,0.0,91,호주,미정,코미디,캐머런 카이네스,0,0,0,0,0,0,0
6190,63051,2018,0.0,89,미국,15세이상관람가,액션,바박 나자피,0,1,1,0,0,0,1
6191,63052,2017,43.28,107,미국,15세이상관람가,드라마,엘리야 바이넘,0,1,1,0,1,0,1
6192,63058,2017,92.05,107,스웨덴,덴마크,핀란드,야누스 메츠,0,1,1,0,1,0,0
6193,63059,2016,0.0,72,노르웨이,전체관람가,어드벤처(모험),라스무스 A. 실버르센,0,0,0,0,1,0,0
6194,63060,2017,57.73,104,대만,12세이상관람가,코미디,사준의,1,0,0,0,0,0,0
6195,63061,2016,20.0,88,일본,15세이상관람가,드라마,카이 히로카즈,0,0,0,0,0,0,0
6196,63062,2017,54.55,118,독일,프랑스,벨기에,라울 펙,0,0,0,0,1,0,0
6197,63063,2013,0.0,115,터키,미정,액션,케말 우준,0,1,0,0,0,0,1
6198,63064,2014,0.0,107,크로아티아,스웨덴,덴마크,올레 크리스찬 매드슨,0,0,0,0,0,0,0
6199,63065,2018,0.0,110,미국,12세이상관람가,드라마,브루스 맥도널드,0,1,1,0,1,0,1
6200,63072,2016,0.0,90,스페인,미정,다큐멘터리,카를로스 사우라,0,0,0,0,0,0,0
6201,63074,2017,48.89,101,미국,청소년관람불가,스릴러,아담 윈가드,1,0,0,0,0,0,0
6202,63075,2017,60.87,95,프랑스,15세이상관람가,드라마,세르쥬 보종,0,0,0,0,0,0,0
6203,63076,2013,0.0,106,프랑스,벨기에,룩셈부르크,세르쥬 보종,0,0,0,0,0,0,0
6204,63077,2015,0.0,29,프랑스,미정,음악,세르쥬 보종,0,0,0,0,0,0,0
6205,63079,2018,0.0,90,중국,태국,러시아,킴블 렌달,1,0,0,0,0,0,0
6206,63080,2018,0.0,102,미국,15세이상관람가,드라마,올리비아 뉴먼,1,0,0,0,0,0,0
6207,63081,2018,60.0,78,미국,청소년관람불가,코미디,자레드 스턴,1,0,0,0,0,0,0
6208,63082,2018,0.0,140,인도,미정,드라마,R. 발키,0,0,0,0,0,0,0
6209,63083,2017,76.47,150,인도,12세이상관람가,드라마,애드바이트 찬단,1,0,0,0,0,0,0
6210,63084,2017,0.0,91,미국,청소년관람불가,스릴러,에숌 넬스,0,0,0,0,0,0,0
6211,63086,2017,0.0,153,인도,미정,드라마,아누락 카시압,0,0,0,0,0,0,0
