,movie_id,year,rating,running_time,country,age_limit,genre,director,netflix,wavve,tving,disney,watcha,coupang,naver,name,time_unit
1827,11672,2015,21.71,104,한국,15세이상관람가,액션,신재호,0,0,1,0,1,1,1,치외법권,1
1828,11680,2015,60.0,91,미국,청소년관람불가,코미디,켄 스콧,0,0,1,0,0,0,0,언피니시드 비즈니스,1
1829,11684,2015,40.38,105,미국,15세이상관람가,코미디,카메론 크로우,0,0,1,1,1,0,0,알로하,1
1830,11703,2015,0.0,77,미국,전체관람가,애니메이션,릭 모라레스,0,1,0,0,0,0,0,레고 DC 코믹스 슈퍼 히어로 저스티스리그: 둠 군단의,1
1831,11708,2014,0.0,105,불가리아,15세이상관람가,,크리스티나 그로제바,0,0,0,0,0,0,1,더 레슨,1
1832,11712,2015,0.0,111,호주,청소년관람불가,드라마,쉐인 아베스,0,1,1,0,1,0,0,인피니: 에이펙스의 비밀,1
1833,11719,2014,87.5,90,미국,청소년관람불가,드라마,이자벨 코이젯트,0,1,0,0,0,0,0,인생면허시험,1
1834,11720,2014,60.0,131,프랑스,청소년관람불가,드라마,미아 한센-러브,0,0,0,0,1,0,0,에덴: 로스트 인 뮤직,2
1835,11721,2014,40.0,99,캐나다,12세이상관람가,드라마,마틴 탈봇,0,0,0,0,1,0,0,앙리 앙리,1
1836,11748,2014,94.96,112,일본,12세이상관람가,드라마,모리 준이치,1,0,0,0,0,0,0,리틀 포레스트: 여름과 가을,1
1837,11750,2014,93.1,121,일본,12세이상관람가,드라마,모리 준이치,1,0,0,0,0,0,0,리틀 포레스트 2: 겨울과 봄,2
1838,11753,2015,53.33,103,영국,12세이상관람가,,스티븐 프리어즈,0,0,0,0,1,0,0,챔피언 프로그램,1
1839,11754,2015,78.14,116,미국,12세이상관람가,코미디,가이 리치,1,0,0,0,1,0,0,맨 프롬 UNCLE,1
1840,11755,2012,62.04,114,한국,청소년관람불가,코미디,변성현,0,0,1,0,1,1,1,나의 PS 파트너,1
1841,11782,2013,0.0,115,캐나다,청소년관람불가,,줄리앙 레슬레크,0,0,1,0,1,0,0,더 인포먼트,1
1842,11785,2014,0.0,73,한국,청소년관람불가,애니메이션,허범욱,0,0,0,0,1,0,0,창백한 얼굴들,1
1843,11792,2014,33.33,88,영국,15세이상관람가,코미디,제프 바에나,0,1,0,0,0,0,0,라이프 애프터 베스,1
1844,11795,2013,73.38,104,미국,청소년관람불가,드라마,존 크로키다스,1,0,1,0,1,0,0,킬 유어 달링,1
1845,11796,2014,0.0,96,중국,15세이상관람가,액션,류신의,0,0,1,0,0,0,0,수호지-무림호걸 이운,1
1846,11799,2013,83.33,99,일본,12세이상관람가,드라마,나가이 타츠유키,0,1,0,0,0,0,0,그날 본 꽃의 이름을 우리는 아직 모른다,1
1847,11843,2014,81.08,123,미국,청소년관람불가,,토미 리 존스,0,0,1,0,1,1,0,더 홈즈맨,2
1848,11845,2014,0.0,71,프랑스,청소년관람불가,다큐멘터리,테사 루이즈-살로메,0,0,0,0,1,0,0,미스터 레오스 카락스,1
1849,11850,2015,12.5,113,중국,15세이상관람가,코미디,장하오,0,0,1,0,0,0,0,온리 유,1
1850,11856,2012,0.0,82,미국,청소년관람불가,드라마,클레넷 버디-로즈,0,0,0,0,1,0,0,정사2015,1
1851,11866,2015,0.0,92,미국,청소년관람불가,액션,테론 R. 팔슨즈,0,1,0,0,0,0,1,헤이라이드: 죽음의 마을,1
1852,11867,2014,83.33,101,미국,청소년관람불가,코미디,레슬리 헤드랜드,1,1,1,0,1,0,1,슬리핑 위드 아더 피플,1
1853,11868,2015,25.0,99,미국,청소년관람불가,,일라이 로스,0,0,1,0,1,0,0,노크 노크,1
1854,11872,2014,0.0,70,한국,청소년관람불가,애니메이션,박혜미,0,0,0,0,1,0,0,화산고래,1
1855,11994,2013,68.75,92,미국,15세이상관람가,액션,님로드 앤탈,0,0,0,0,1,0,0,메탈리카 스루 더 네버,1
1856,12010,2014,35.0,107,미국,15세이상관람가,드라마,마크 로렌스,0,0,0,0,0,0,1,한 번 더 해피엔딩,1
1857,12022,2014,80.0,109,영국,미정,없음,켄 로치,0,1,0,0,0,0,0,지미스 홀,1
1858,12023,2014,87.65,123,미국,12세이상관람가,,제임스 마쉬,1,1,0,0,1,0,0,사랑에 대한 모든 것,2
1859,12024,2014,93.86,114,영국,15세이상관람가,드라마,모튼 틸덤,1,0,1,0,0,1,0,이미테이션 게임,1
1860,12044,2014,0.0,95,미국,청소년관람불가,스릴러,매튜 A. 브라운,0,1,1,0,0,0,0,미친 줄리아,1
1861,12054,2015,0.0,86,미국,청소년관람불가,코미디,케니 영,0,0,0,0,1,0,1,나이트 비포,1
1862,12058,2015,10.53,102,한국,15세이상관람가,드라마,박은경,0,0,1,0,1,0,1,비밀,1
1863,12069,2013,30.86,118,한국,15세이상관람가,코미디,홍지영,1,1,1,0,0,0,0,결혼전야,1
1864,12093,2012,94.12,28,한국,12세이상관람가,드라마,박근범,0,1,0,0,0,0,0,목격자의 밤,0
1865,12108,2015,0.0,11,한국,15세이상관람가,드라마,준범,0,0,0,0,0,0,1,오픈,0
1866,12133,2015,31.75,86,프랑스,15세이상관람가,,카밀 들라마레,0,0,0,0,1,0,0,트랜스포터: 리퓰드,1
1867,12134,2015,85.71,112,미국,12세이상관람가,드라마,리 톨랜드 크리거,1,0,0,0,1,0,0,아델라인 : 멈춰진 시간,1
1868,12137,2015,82.88,94,미국,15세이상관람가,스릴러,M. 나이트 샤말란,1,1,0,0,0,0,0,더 비지트,1
1869,12139,2015,91.67,114,스웨덴,전체관람가,다큐멘터리,스티그 비요크만,0,1,0,0,1,0,1,"그녀, 잉그리드 버그만",1
1870,12151,2015,0.0,22,한국,12세이상관람가,드라마,장영선,0,1,0,0,1,0,1,아직 끝나지 않았다,0
1871,12160,2014,57.14,112,미국,12세이상관람가,드라마,트리시 시에,1,0,1,0,0,1,0,스텝 업: 올 인,1
1872,12182,2015,88.02,7,미국,전체관람가,코미디,크리스 벅,0,0,0,1,0,0,0,겨울왕국 열기,0
1873,12183,2013,92.93,108,미국,전체관람가,어드벤처(모험),크리스 벅,0,0,0,1,0,0,0,겨울왕국,1
1874,12184,2014,76.23,105,미국,12세이상관람가,드라마,팀 버튼,0,0,1,0,0,0,0,빅 아이즈,1
1875,12185,2013,82.81,84,미국,전체관람가,다큐멘터리,존 말루프,0,0,0,0,1,0,0,비비안 마이어를 찾아서,1
1876,12192,2015,0.0,94,이탈리아,청소년관람불가,드라마,데이빗 페트루치,0,1,1,0,1,0,1,호프 로스트,1
1877,12203,2014,0.0,110,프랑스,15세이상관람가,드라마,알렉상드르 아카디,0,1,1,0,1,0,1,24일,1
1878,12205,2014,81.25,91,한국,15세이상관람가,드라마,구교환,0,1,1,0,1,0,0,오늘영화,1
1879,12225,2014,0.0,93,미국,15세이상관람가,드라마,맷 샤크먼,0,1,1,0,0,0,0,컷뱅크,1
1880,12226,2012,0.0,86,캐나다,15세이상관람가,,스토브 하르유,0,0,0,0,1,0,1,이메지네룸,1
1881,12228,2015,92.25,84,영국,15세이상관람가,,존 맥클린,0,1,1,0,1,0,1,슬로우 웨스트,1
1882,12229,2015,95.37,142,미국,12세이상관람가,어드벤처(모험),리들리 스콧,0,0,0,1,0,0,0,마션,2
1883,12231,2014,0.0,104,미국,12세이상관람가,드라마,프랭크 웨일리,0,0,0,0,1,0,1,"라이크 선데이, 라이크 레인",1
1884,12287,2012,66.67,97,브라질,12세이상관람가,드라마,마르코스 번스테인,1,1,1,0,1,0,0,나의 라임 오렌지 나무,1
1885,12303,2014,72.5,106,프랑스,청소년관람불가,드라마,자릴 레스페르,0,0,1,0,1,0,0,이브 생 로랑,1
1886,12304,2014,0.0,115,한국,15세이상관람가,,키리야 카즈아키,0,0,1,0,1,0,1,제 7기사단,1
1887,12306,2014,0.0,90,미국,청소년관람불가,드라마,스트로 와이즈만,0,1,0,0,1,0,0,아메리칸 비치 하우스,1
1888,12307,2015,0.0,85,미국,청소년관람불가,드라마,스트로 와이즈만,0,1,0,0,1,0,0,비키니 모델 아카데미,1
1889,12314,2014,0.0,93,미국,청소년관람불가,드라마,마이클 콘,0,0,0,0,1,0,1,새크리파이스,1
1890,12315,2014,0.0,92,미국,청소년관람불가,드라마,제이 마틴,0,0,0,0,1,0,1,세븐미니츠,1
1891,12316,2014,0.0,90,미국,청소년관람불가,드라마,스티븐 벨버,0,0,0,0,1,0,1,매치,1
1892,12317,2015,0.0,83,미국,청소년관람불가,액션,크리스찬 세스마,0,0,0,0,1,0,1,런어웨이-72,1
1893,12325,2014,75.0,103,일본,전체관람가,드라마,요네바야시 히로마사,1,0,0,0,0,0,0,추억의 마니,1
1894,12334,2013,75.58,137,일본,전체관람가,드라마,다카하타 이사오,1,0,0,0,0,0,0,가구야공주 이야기,2
1895,12370,2013,100.0,83,미국,12세이상관람가,드라마,가브리엘라 코우퍼스웨이트,0,0,0,0,0,0,1,블랙피쉬: 노토리어스 킬러,1
1896,12407,2014,0.0,94,중국,12세이상관람가,액션,류신의,0,0,1,0,0,0,0,수호지-천하제패 선찬,1
1897,12429,2015,9.09,90,일본,15세이상관람가,공포(호러),오치아이 마사유키,0,1,0,0,0,0,0,주온: 더 파이널,1
1898,12438,2013,40.0,109,한국,청소년관람불가,멜로/로맨스,최진성,0,0,1,0,1,1,0,소녀,1
1899,12439,2013,0.0,93,미국,12세이상관람가,드라마,D.J. 카루소,0,0,0,0,1,0,1,스탠딩 업,1
1900,12441,2015,68.57,117,미국,15세이상관람가,액션,타셈 싱,0,1,0,0,1,0,0,셀프/리스,1
1901,12444,2015,84.44,106,미국,15세이상관람가,드라마,댄 포겔맨,0,1,1,0,1,0,0,대니 콜린스,1
1902,12446,2015,0.0,127,한국,청소년관람불가,드라마,문정윤,0,0,0,0,1,0,0,기화,2
1903,12452,2013,0.0,91,미국,15세이상관람가,스릴러,에버린 퍼셀,0,0,0,0,0,0,1,히트스트로크,1
1904,12459,2014,47.06,100,미국,청소년관람불가,액션,아담 윈가드,0,1,0,0,1,0,1,더 게스트,1
1905,12462,2014,13.04,102,한국,15세이상관람가,코미디,전형준,0,0,0,0,1,0,1,덕수리 5형제,1
1906,12467,2014,0.0,105,태국,15세이상관람가,공포(호러),이사라 나디,0,1,1,0,1,0,0,새벽 세시 : 잠들지 못한 자의 이야기,1
1907,12473,2014,0.0,95,미국,청소년관람불가,,유위강,0,1,1,0,1,0,0,무법도시,1
1908,12477,2014,0.0,8,한국,15세이상관람가,애니메이션,유아람,0,0,0,0,1,0,0,청춘이냐!,0
1909,12487,2015,0.0,107,홍콩,12세이상관람가,코미디,곽자건,0,0,1,0,0,0,0,소림 셔틀콕,1
1910,12488,2015,94.77,121,미국,12세이상관람가,드라마,낸시 마이어스,1,1,0,0,1,1,0,인턴,2
1911,12489,2015,69.23,121,미국,12세이상관람가,,발타자르 코루마쿠르,1,0,0,0,0,0,0,에베레스트,2
1912,12490,2015,9.52,112,한국,12세이상관람가,드라마,천성일,0,1,1,0,1,0,1,서부전선,1
1913,12491,2014,0.0,85,프랑스,전체관람가,애니메이션,알렉상드르 헤보얀,0,0,0,0,1,0,0,뮨: 달의 요정,1
1914,12493,2014,0.0,78,스페인,전체관람가,,어네스토 파드롱,0,0,0,0,1,0,0,더 매직: 리틀톰과 도둑공주,1
1915,12534,2013,51.88,127,일본,전체관람가,드라마,미야자키 하야오,1,0,0,0,0,0,0,바람이 분다,2
1916,12548,2014,0.0,88,프랑스,청소년관람불가,코미디,토니 마샬,0,0,0,0,1,0,0,섹스 러브 앤 테라피,1
1917,12592,2014,0.0,105,미국,15세이상관람가,드라마,사라 코랑겔로,0,0,0,0,1,0,1,리틀 액시던트,1
1918,12597,2014,33.33,102,일본,청소년관람불가,드라마,토요시마 케이스케,0,1,1,0,1,0,0,벚꽃 물든 게이샤,1
1919,12599,2014,0.0,102,미국,청소년관람불가,,데이비드 미코드,0,0,1,0,1,0,0,더 로버,1
1920,12647,2015,25.0,84,한국,12세이상관람가,드라마,조은성,0,1,1,0,1,0,1,션샤인 러브,1
1921,12651,2012,0.0,82,프랑스,전체관람가,,티에리 라고베르트,0,0,1,0,0,0,0,아마조니아,1
1922,12653,2014,66.67,75,프랑스,청소년관람불가,드라마,마티유 아말릭,0,0,1,0,0,0,0,블루룸,1
1923,12654,2015,100.0,113,일본,15세이상관람가,범죄,시오타니 나오요시,0,0,0,0,1,0,0,극장판 사이코패스,1
1924,12657,2014,26.09,88,미국,15세이상관람가,드라마,케이트 베커 플로이랜드,0,0,1,0,1,0,1,송 원,1
1925,12670,2015,60.0,94,미국,12세이상관람가,코미디,앤디 픽맨,0,1,1,0,0,0,1,폴 블라트 : 몰 캅 2,1
1926,12679,2015,88.89,79,미국,청소년관람불가,코미디,폴 웨이츠,0,0,0,0,1,0,0,그랜마,1
1927,12693,2015,0.0,119,미국,15세이상관람가,,토마스 빈터베르그,0,1,1,0,0,0,1,성난 군중으로부터 멀리,1
1928,12743,2015,0.0,148,미국,12세이상관람가,,존 매든,0,0,0,1,0,0,0,베스트 엑조틱 메리골드 호텔 2,2
1929,12754,2015,0.0,129,미국,12세이상관람가,드라마,니키 카로,0,0,0,1,0,0,0,맥팔랜드 USA,2
1930,12766,2014,10.53,106,한국,청소년관람불가,코미디,김상진,1,1,1,0,1,0,1,쓰리 썸머 나잇,1
1931,12769,2013,71.43,95,미국,15세이상관람가,드라마,프란체스카 그레고리니,0,0,0,0,1,0,0,트루스 어바웃 엠마누엘,1
1932,12779,2015,63.29,132,미국,12세이상관람가,액션,웨스 볼,0,0,0,1,0,0,0,메이즈 러너: 스코치 트라이얼,2
1933,12783,2015,60.0,100,미국,청소년관람불가,코미디,이탠 코엔,0,1,0,0,0,0,1,겟 하드,1
1934,12879,2015,0.0,86,체코,청소년관람불가,,페트 자클,0,0,0,0,1,0,0,구울,1
1935,12886,2012,0.0,90,미국,청소년관람불가,액션,키오니 왁스먼,0,0,0,0,1,0,0,살인면허,1
1936,12964,2015,93.58,147,미국,청소년관람불가,드라마,F. 게리 그레이,0,1,0,0,0,0,1,스트레이트 아웃 오브 컴턴,2
1937,12966,2014,0.0,100,한국,15세이상관람가,가족,민병훈,0,0,1,0,1,1,0,사랑이 이긴다,1
1938,13003,2014,56.33,125,한국,12세이상관람가,코미디,김석윤,1,1,1,0,1,1,1,조선명탐정 : 사라진 놉의 딸,2
1939,13010,2013,0.0,86,미국,15세이상관람가,,찬드란 루트냄,0,1,1,0,1,0,1,라이브 테러,1
1940,13053,2014,0.0,98,영국,15세이상관람가,코미디,제임스 그리피스,0,1,1,0,1,0,1,쿠바 퓨리,1
1941,13054,2015,94.27,117,미국,12세이상관람가,,페이튼 리드,0,0,0,1,0,0,0,앤트맨,1
1942,13059,2012,0.0,92,캐나다,청소년관람불가,공포(호러),라이언 M. 앤드류스,0,0,1,0,1,0,1,좀비: 생존의 밤,1
1943,13060,2015,0.0,95,미국,15세이상관람가,스릴러,필립 마틴,0,0,0,0,1,0,0,더 포저,1
1944,13062,2014,80.0,125,폴란드,청소년관람불가,드라마,얀 코마사,0,1,0,0,1,0,1,바르샤바 1944,2
1945,13065,2014,0.0,96,미국,15세이상관람가,다큐멘터리,로버트 컨너,0,1,1,0,0,0,1,머챈트 오브 다우트,1
1946,13066,2015,80.0,149,일본,15세이상관람가,스릴러,나루시마 이즈루,0,1,1,0,1,0,0,솔로몬의 위증 후편: 재판,2
1947,13067,2014,0.0,101,미국,15세이상관람가,코미디,질리안 그린,0,1,1,0,1,0,1,고양이 살인사건,1
1948,13071,2015,0.0,91,미국,청소년관람불가,스릴러,오렌 펠리,0,0,1,0,0,0,0,에어리어 51,1
1949,13078,2013,0.0,80,러시아,12세이상관람가,코미디,알렉산드르 보이틴스키,0,1,0,0,0,0,0,정글,1
1950,13081,2014,0.0,96,인도,12세이상관람가,다큐멘터리,압헤이 쿠마르,0,0,0,0,1,0,0,어느 의대생의 죽음,1
1951,13082,2014,0.0,93,덴마크,전체관람가,다큐멘터리,프히 암보,0,0,0,0,1,0,0,스톡홀름 씨의 좋은 날,1
1952,13083,2014,0.0,91,덴마크,미정,멜로/로맨스,안데르스 리스-한센,0,0,0,0,1,0,0,사랑의 서커스,1
1953,13091,2014,83.81,93,호주,15세이상관람가,스릴러,제니퍼 켄트,0,1,1,0,1,0,0,바바둑,1
1954,13100,2014,0.0,99,미국,15세이상관람가,다큐멘터리,루이스 로페즈,1,0,0,0,0,0,0,3D 프린팅: 전설을 만들다,1
1955,13109,2014,0.0,94,러시아,청소년관람불가,액션,러스탐 모사피르,0,1,0,0,1,0,0,시베리아의 도망자,1
1956,13123,2015,0.0,87,미국,청소년관람불가,드라마,크리스토퍼 잘라,0,0,0,0,0,0,1,뷰티풀 & 트위스티드,1
1957,13124,2015,38.36,98,미국,15세이상관람가,액션,알렉산더 바흐,0,0,0,1,0,0,0,히트맨: 에이전트 47,1
1958,13125,2015,70.0,101,미국,15세이상관람가,드라마,조나단 드미,0,0,0,0,1,1,0,어바웃 리키,1
1959,13126,2013,0.0,90,스페인,15세이상관람가,드라마,다니 드 라 오든,0,0,1,0,0,0,0,바르셀로나 썸머 나잇,1
1960,13127,2015,50.0,100,일본,전체관람가,애니메이션,쿄고쿠 타카히코,0,0,0,0,1,0,0,러브 라이브! 더 스쿨 아이돌 무비,1
1961,13132,2013,0.0,99,미국,미정,없음,쉐리엔 다비스,0,0,1,0,1,0,1,나의 가장 완벽한 결혼식,1
1962,13133,2015,20.0,81,미국,15세이상관람가,스릴러,트래비스 클러프,0,1,0,0,0,0,1,갤로우즈,1
1963,13135,2014,0.0,85,미국,12세이상관람가,,가베 폴스키,0,1,1,0,0,0,0,붉은 군단,1
1964,13183,2014,0.0,95,스웨덴,청소년관람불가,드라마,타릭 살레,0,0,0,0,0,0,1,로열패밀리,1
1965,13185,2015,0.0,80,미국,청소년관람불가,코미디,닉 웨이스,0,1,0,0,0,0,0,드렁크 웨딩,1
1966,13204,2015,86.33,127,한국,12세이상관람가,멜로/로맨스,백종열,0,0,0,0,1,0,0,뷰티 인사이드,2
1967,13255,2015,50.79,110,일본,12세이상관람가,코미디,하스미 에이이치로,0,0,0,0,1,0,0,암살교실,1
1968,13260,2015,60.0,80,한국,전체관람가,어드벤처(모험),최경석,0,1,0,0,1,0,0,고녀석 맛나겠다2 : 함께라서 행복해,1
1969,13264,2014,83.33,135,일본,청소년관람불가,드라마,히로키 류이치,1,1,1,0,1,0,0,가부키초 러브호텔,2
1970,13266,2015,38.46,91,미국,15세이상관람가,액션,진-밥티스트 레오네티,0,0,0,0,1,0,1,더 리치,1
1971,13274,2015,88.51,109,미국,12세이상관람가,,사이먼 커티스,0,0,0,0,1,0,0,우먼 인 골드,1
1972,13275,2015,83.33,121,일본,15세이상관람가,스릴러,나루시마 이즈루,0,1,1,0,1,0,0,솔로몬의 위증 전편: 사건,2
1973,13277,2013,0.0,86,에스토니아,12세이상관람가,,자자 우루사제,0,1,0,0,1,0,0,텐저린즈,1
1974,13279,2015,0.0,118,미국,미정,없음,포덕희,0,1,1,0,1,0,1,퇴마전: 마령검의 비밀,1
1975,13286,2015,27.35,100,미국,12세이상관람가,액션,조쉬 트랭크,0,0,0,1,0,0,0,판타스틱 4,1
1976,13306,2015,52.66,95,미국,청소년관람불가,코미디,니마 누리자데,1,1,1,0,1,0,0,아메리칸 울트라,1
1977,13307,2013,0.0,110,중국,12세이상관람가,,진가신,0,1,0,0,0,0,0,아메리칸 드림 인 차이나,1
1978,13327,2012,100.0,8,네덜란드,전체관람가,드라마,마이클 두독 드 비트,0,0,0,0,0,0,1,아버지와 딸,0
1979,13342,2014,0.0,73,노르웨이,전체관람가,다큐멘터리,케네스 엘브박,0,0,0,0,1,0,0,발레 보이,1
1980,13347,2014,0.0,91,한국,15세이상관람가,,동지견,0,1,0,0,0,0,0,원령,1
1981,13395,2015,0.0,84,일본,청소년관람불가,액션,후지와라 켄이치,0,0,0,0,1,0,0,아이언걸2 - 얼티메이트 웨폰,1
1982,13400,2014,0.0,86,미국,청소년관람불가,코미디,바비 로,0,0,1,0,1,0,0,헌티드 하우스,1
1983,13401,2014,0.0,152,영국,12세이상관람가,드라마,조이 앤사,0,0,1,0,0,0,0,스트리트 파이터: 전설의 귀환,2
1984,13402,2014,79.25,97,프랑스,12세이상관람가,코미디,필립 드 쇼브홍,1,0,0,0,0,0,0,컬러풀 웨딩즈,1
1985,13421,2013,0.0,23,한국,청소년관람불가,없음,이병수,0,0,0,0,1,0,0,스토커,0
1986,13438,2015,0.0,95,미국,청소년관람불가,코미디,님로드 잘마노아이즈,0,0,1,0,1,0,0,올 아메리칸: 비키니 카워시,1
1987,13441,2014,0.0,90,미국,15세이상관람가,드라마,트리스탄 패터슨,0,0,0,0,1,0,0,일렉트릭 슬라이드,1
1988,13443,2014,0.0,96,미국,미정,없음,에카차이 우에크롱탐,0,1,1,0,1,0,1,스킨 트레이드,1
1989,13468,2014,0.0,94,세르비아,청소년관람불가,공포(호러),밀란 토도로빅,0,1,0,0,1,0,1,"님프, 피의 요정",1
1990,13479,2014,0.0,85,미국,15세이상관람가,스릴러,올리버 블랙번,0,0,1,0,1,0,1,캠퍼스 어택: 크리스티 처결단,1
1991,13487,2014,0.0,93,아일랜드,청소년관람불가,드라마,이반 캐바나,0,0,0,0,1,0,1,더 커널,1
1992,13488,2014,0.0,91,미국,청소년관람불가,스릴러,엘리자베스 앨런,0,1,1,0,1,0,0,한여름 밤의 유혹,1
1993,13494,2014,0.0,87,이란,15세이상관람가,드라마,레자 미르카리미,0,0,0,0,1,0,0,하루,1
1994,13506,2013,0.0,97,한국,15세이상관람가,드라마,안선경,0,1,1,0,1,0,0,파스카,1
1995,13545,2014,0.0,79,한국,전체관람가,다큐멘터리,김정욱,0,0,1,0,1,0,1,"어떤 여행, 시민창작뮤지컬",1
1996,13548,2015,0.0,104,캐나다,청소년관람불가,액션,어니 바바라쉬,0,0,0,0,0,0,1,파괴자,1
1997,13551,2012,0.0,85,한국,전체관람가,멜로/로맨스,이승준,0,0,0,0,1,0,0,달팽이의 별,1
1998,13575,2015,22.86,96,프랑스,청소년관람불가,,브누와 쟉꼬,1,1,1,0,1,0,0,어느 하녀의 일기,1
1999,13588,2015,0.0,101,일본,청소년관람불가,액션,치바 세이지,0,0,0,0,1,0,0,닌자헌터-사냥의 시작,1
2000,13593,2012,87.5,87,프랑스,청소년관람불가,코미디,제롬 엔리코,0,0,0,0,1,0,0,폴레트의 수상한 베이커리,1
2001,13596,2015,82.46,85,영국,전체관람가,,마크 버튼,0,0,1,0,1,0,0,숀더쉽,1
2002,13620,2014,70.0,100,노르웨이,청소년관람불가,코미디,토미 위르콜라,0,0,0,0,1,0,0,데드 스노우 2,1
2003,13661,2014,0.0,102,한국,15세이상관람가,다큐멘터리,박배일,0,1,1,0,1,0,0,밀양 아리랑,1
2004,13691,2015,39.37,131,한국,청소년관람불가,드라마,민규동,1,1,1,0,1,1,1,간신,2
2005,13694,2015,88.29,91,미국,전체관람가,코미디,카일 발다,0,1,0,0,0,0,0,미니언즈,1
2006,13697,2014,16.67,98,미국,15세이상관람가,액션,마이클 알메레이다,0,0,1,0,1,0,1,범죄의 제국,1
2007,13781,2013,0.0,85,한국,전체관람가,다큐멘터리,김도현,0,1,1,0,0,0,1,우리가족,1
2008,13782,2013,0.0,77,한국,전체관람가,다큐멘터리,박문칠,0,1,1,0,1,0,0,마이 플레이스,1
2009,13783,2012,0.0,90,한국,12세이상관람가,가족,홍재희,0,1,1,0,1,0,0,아버지의 이메일,1
2010,13793,2015,0.0,99,미국,전체관람가,가족,게리 리드스트롬,0,0,0,1,0,0,0,스트레인지 매직,1
2011,13794,2014,72.73,115,미국,미정,없음,케빈 맥도널드,0,1,0,0,0,0,1,블랙 씨,1
2012,13797,2013,16.13,112,한국,12세이상관람가,드라마,김덕수,0,0,1,0,0,0,0,아빠를 빌려드립니다,1
2013,13825,2015,93.33,102,미국,청소년관람불가,드라마,마리엘 헬러,0,0,0,0,1,0,0,미니의 19금 일기,1
2014,13828,2014,0.0,108,일본,전체관람가,드라마,시미즈 다카시,0,1,1,0,1,0,0,마녀 배달부 키키,1
2015,13851,2014,0.0,98,프랑스,15세이상관람가,코미디,마누 페이옛,0,1,1,0,1,0,0,두 여자의 남자,1
2016,13864,2013,81.82,94,미국,15세이상관람가,드라마,조던 복트-로버츠,0,1,1,0,1,0,0,킹 오브 썸머,1
2017,13871,2014,0.0,67,한국,청소년관람불가,드라마,김조광수,0,0,0,0,1,0,0,원 나잇 온리,1
2018,13878,2014,0.0,97,중국,12세이상관람가,액션,류신의,0,0,1,0,0,0,0,수호지-천하대영웅 손신,1
2019,13894,2014,0.0,95,한국,12세이상관람가,드라마,박준범,0,0,1,0,1,0,0,디렉터스 컷,1
2020,13908,2009,93.86,162,미국,12세이상관람가,액션,제임스 카메론,0,0,0,1,0,0,0,아바타,2
2021,13912,2013,0.0,86,미국,15세이상관람가,공포(호러),맥 카터,0,0,1,0,1,0,1,헌트,1
2022,13913,2015,95.6,131,미국,15세이상관람가,액션,크리스토퍼 맥쿼리,1,1,1,0,1,1,0,미션 임파서블: 로그네이션,2
2023,13937,2014,0.0,96,한국,전체관람가,다큐멘터리,서동일,0,1,1,0,0,0,0,명령불복종 교사,1
2024,13940,2014,0.0,106,한국,전체관람가,다큐멘터리,황윤,0,1,1,0,0,0,0,잡식가족의 딜레마,1
2025,13956,2015,37.78,113,미국,미정,없음,질스 파겟 브레너,0,1,1,0,1,0,1,다크 플레이스,1
2026,14004,2013,90.27,106,프랑스,전체관람가,드라마,실뱅 쇼메,0,1,0,0,1,0,1,마담 프루스트의 비밀정원,1
2027,14028,2014,25.0,129,일본,청소년관람불가,드라마,쿠마키리 카즈요시,0,0,1,0,1,0,0,내 남자,2
2028,14032,2015,46.62,125,미국,15세이상관람가,액션,앨런 테일러,1,1,1,0,1,1,1,터미네이터 제니시스,2
2029,14039,2015,0.0,89,미국,청소년관람불가,액션,아리 노박,0,1,0,0,1,0,1,쥬라기 헌터,1
2030,14040,2015,45.54,97,미국,15세이상관람가,공포(호러),리 워넬,0,0,0,0,1,0,0,인시디어스 3,1
2031,14044,2014,81.82,130,미국,미정,없음,리브 울만,0,1,0,0,0,0,0,미스 줄리,2
2032,14045,2015,45.34,106,미국,12세이상관람가,코미디,크리스 콜럼버스,0,0,0,0,1,1,0,픽셀,1
2033,14046,2013,0.0,100,말레이시아,15세이상관람가,공포(호러),여준한,0,0,0,0,1,0,0,디 아이 파이널 : 원귀,1
2034,14049,2014,0.0,85,미국,청소년관람불가,멜로/로맨스,매튜 버코위츠,0,1,0,0,1,0,1,와일드 인 블루,1
2035,14053,2015,30.0,90,독일,미정,없음,얄마리 헬렌더,0,0,0,0,1,0,0,빅 게임,1
2036,14055,2013,52.54,125,한국,청소년관람불가,액션,장진,1,1,1,0,1,1,1,하이힐,2
2037,14066,2013,0.0,107,독일,미정,없음,페페 단쿠아르트,0,1,1,0,1,0,0,홀로코스트,1
2038,14071,2014,87.5,94,미국,청소년관람불가,코미디,톰 고미칸,0,1,1,0,1,0,0,댓 어쿼드 모먼트-그 어색한 순간,1
2039,14074,2014,96.53,102,미국,전체관람가,가족,피트 닥터,0,0,0,1,0,0,0,인사이드 아웃,1
2040,14087,2013,28.57,107,한국,청소년관람불가,드라마,김경묵,0,1,1,0,1,0,0,이것이 우리의 끝이다,1
2041,14131,2015,0.0,10,한국,12세이상관람가,드라마,심현석,0,1,0,0,0,0,0,인턴십,0
2042,14138,2013,66.67,84,미국,청소년관람불가,스릴러,에릭 잉글랜드,0,1,1,0,1,0,0,컨트랙티드,1
2043,14149,2013,0.0,95,한국,미정,코미디,류훈,0,1,1,0,1,0,0,촌능력전쟁,1
